Date,Close,Rendement du mois,Rendement LP,Rendement DCA x mois,Durée,Mois DCA
,^GSPC,,,,,
2019-10-01,3037.5601,0.0204,145650.7063,147075.7572,10 ans,12 mois
2019-11-01,3140.98,0.034,150609.6814,152083.251,10 ans,12 mois
2019-12-01,3230.78,0.0286,154915.5849,156431.2837,10 ans,12 mois
2020-01-01,3225.52,-0.0016,154663.3679,156176.599,10 ans,12 mois
2020-02-01,2954.22,-0.0841,141654.5572,143040.5097,10 ans,12 mois
2020-03-01,2584.5901,-0.1251,123930.8407,125143.3838,10 ans,12 mois
2020-04-01,2912.4299,0.1268,139650.729,141017.0759,10 ans,12 mois
2020-05-01,3044.3101,0.0453,145974.3681,147402.5857,10 ans,12 mois
2020-06-01,3100.29,0.0184,148658.6027,150113.0829,10 ans,12 mois
2020-07-01,3271.1201,0.0551,156849.8881,158384.5122,10 ans,12 mois
2020-08-01,3500.3101,0.0701,167839.5233,169481.6703,10 ans,12 mois
2020-09-01,3363.0,-0.0392,161255.5195,162833.2484,10 ans,12 mois
2020-10-01,3269.96,-0.0277,156794.2587,158328.3385,10 ans,12 mois
2020-11-01,3621.6299,0.1075,173656.7969,175355.8603,10 ans,12 mois
2020-12-01,3756.0701,0.0371,180103.1906,181865.3257,10 ans,12 mois
2021-01-01,3714.24,-0.0111,178097.4425,179839.9533,10 ans,12 mois
2021-02-01,3811.1499,0.0261,182744.2632,184532.2387,10 ans,12 mois
2021-03-01,3972.8899,0.0424,190499.6799,192363.5345,10 ans,12 mois
2021-04-01,4181.1699,0.0524,200486.6868,202448.2546,10 ans,12 mois
2021-05-01,4204.1099,0.0055,201586.6548,203558.9847,10 ans,12 mois
2021-06-01,4297.5,0.0222,206064.7026,208080.8459,10 ans,12 mois
2021-07-01,4395.2598,0.0227,210752.2738,212814.2804,10 ans,12 mois
2021-08-01,4522.6802,0.029,216862.0699,218983.855,10 ans,12 mois
2021-09-01,4307.54,-0.0476,206546.1215,208566.975,10 ans,12 mois
2021-10-01,4605.3799,0.0691,220827.5128,222988.0958,10 ans,12 mois
2021-11-01,4567.0,-0.0083,218987.2011,221129.7786,10 ans,12 mois
2021-12-01,4766.1802,0.0436,228537.871,230773.8925,10 ans,12 mois
2022-01-01,4515.5498,-0.0526,216520.1693,218638.6092,10 ans,12 mois
2022-02-01,4373.9399,-0.0314,209729.9903,211781.9949,10 ans,12 mois
2022-03-01,4530.4102,0.0358,217232.7217,219358.1333,10 ans,12 mois
2022-04-01,4131.9302,-0.088,198125.6458,200064.1132,10 ans,12 mois
2022-05-01,4132.1499,0.0001,198136.1817,200074.7521,10 ans,12 mois
2022-06-01,3785.3799,-0.0839,181508.5933,183284.4789,10 ans,12 mois
2022-07-01,4130.29,0.0911,198047.0014,199984.6993,10 ans,12 mois
2022-08-01,3955.0,-0.0424,189641.8613,191497.323,10 ans,12 mois
2022-09-01,3585.6201,-0.0934,171930.1322,173612.3018,10 ans,12 mois
2022-10-01,3871.98,0.0799,185661.0595,187477.5729,10 ans,12 mois
2022-11-01,4080.1101,0.0538,195640.8786,197555.0349,10 ans,12 mois
2022-12-01,3839.5,-0.059,184103.6476,185904.9233,10 ans,12 mois
2023-01-01,4076.6001,0.0618,195472.574,197385.0836,10 ans,12 mois
2023-02-01,3970.1499,-0.0261,190368.2976,192230.8668,10 ans,12 mois
2023-03-01,4109.3101,0.0351,197041.0134,198968.8687,10 ans,12 mois
2023-04-01,4169.48,0.0146,199926.1553,201882.2388,10 ans,12 mois
2023-05-01,4179.8301,0.0025,200422.4414,202383.3807,10 ans,12 mois
2023-06-01,4450.3799,0.0647,213395.278,215483.1439,10 ans,12 mois
2023-07-01,4588.96,0.0311,220040.1791,222193.0589,10 ans,12 mois
2023-08-01,4507.6602,-0.0177,216141.8615,218256.6,10 ans,12 mois
2023-09-01,4288.0498,-0.0487,205611.5667,207623.2765,10 ans,12 mois
2023-10-01,4193.7998,-0.022,201092.2885,203059.7815,10 ans,12 mois
2023-11-01,4567.7998,0.0892,219025.5517,221168.5043,10 ans,12 mois
2023-12-01,4769.8301,0.0442,228712.8835,230950.6172,10 ans,12 mois
2024-01-01,4845.6499,0.0159,232348.4366,234621.7407,10 ans,12 mois
2024-02-01,5096.27,0.0517,244365.6466,246756.5275,10 ans,12 mois
2024-03-01,5254.3501,0.031,251945.5708,254410.6139,10 ans,12 mois
2024-04-01,5035.6899,-0.0416,241460.8378,243823.2979,10 ans,12 mois
2024-05-01,5277.5098,0.048,253056.0746,255531.9829,10 ans,12 mois
2024-06-01,5460.48,0.0347,261829.4784,264391.2259,10 ans,12 mois
2024-07-01,5522.2998,0.0113,264793.7329,267384.4828,10 ans,12 mois
2024-08-01,5648.3999,0.0228,270840.2202,273490.1291,10 ans,12 mois
2024-09-01,5762.48,0.0202,276310.3487,279013.7775,10 ans,12 mois
2024-10-01,5705.4502,-0.0099,273575.7761,276252.4498,10 ans,12 mois
2024-11-01,6032.3799,0.0573,289252.0225,292082.0731,10 ans,12 mois
2024-12-01,5881.6299,-0.025,282023.5748,284782.902,10 ans,12 mois
2025-01-01,6040.5298,0.027,289642.8095,292476.6835,10 ans,12 mois
2025-02-01,5954.5,-0.0142,285517.6898,288311.2035,10 ans,12 mois
2025-03-01,5611.8501,-0.0575,269087.6606,271720.4225,10 ans,12 mois
2025-04-01,5363.3599,-0.0443,257172.5783,259688.7626,10 ans,12 mois
2020-05-01,3044.3101,0.0453,104528.182,8710.6818,5 ans,12 mois
2020-06-01,3100.29,0.0184,106450.2876,17197.2518,5 ans,12 mois
2020-07-01,3271.1201,0.0551,112315.8391,25989.7628,5 ans,12 mois
2020-08-01,3500.3101,0.0701,120185.211,34906.9684,5 ans,12 mois
2020-09-01,3363.0,-0.0392,115470.5891,42913.402,5 ans,12 mois
2020-10-01,3269.96,-0.0277,112276.0045,51016.1871,5 ans,12 mois
2020-11-01,3621.6299,0.1075,124350.7987,60245.734,5 ans,12 mois
2020-12-01,3756.0701,0.0371,128966.8818,68888.4129,5 ans,12 mois
2021-01-01,3714.24,-0.0111,127530.6214,77128.9407,5 ans,12 mois
2021-02-01,3811.1499,0.0261,130858.0804,85679.7028,5 ans,12 mois
2021-03-01,3972.8899,0.0424,136411.5184,94366.6914,5 ans,12 mois
2021-04-01,4181.1699,0.0524,143562.9361,103136.9024,5 ans,12 mois
2021-05-01,4204.1099,0.0055,144350.5925,103702.7618,5 ans,12 mois
