Date,Close,Rendement du mois,Rendement LP,Rendement DCA x mois,Durée,Mois DCA
,^GSPC,,,,,
2013-04-01,1597.5699,0.0181,10999.2901,14667.8522,25 ans,24 mois
2013-05-01,1630.74,0.0208,11227.6663,14972.3981,25 ans,24 mois
2013-06-01,1606.28,-0.015,11059.2591,14747.8225,25 ans,24 mois
2013-07-01,1685.73,0.0495,11606.2731,15477.2805,25 ans,24 mois
2013-08-01,1632.97,-0.0313,11243.0197,14992.8723,25 ans,24 mois
2013-09-01,1681.55,0.0297,11577.4942,15438.9031,25 ans,24 mois
2013-10-01,1756.54,0.0446,12093.8012,16127.4126,25 ans,24 mois
2013-11-01,1805.8101,0.028,12433.026,16579.778,25 ans,24 mois
2013-12-01,1848.36,0.0236,12725.9828,16970.4439,25 ans,24 mois
2014-01-01,1782.59,-0.0356,12273.1553,16366.5862,25 ans,24 mois
2014-02-01,1859.45,0.0431,12802.3373,17072.2647,25 ans,24 mois
2014-03-01,1872.34,0.0069,12891.0853,17190.6125,25 ans,24 mois
2014-04-01,1883.95,0.0062,12971.0202,17297.2079,25 ans,24 mois
2014-05-01,1923.5699,0.021,13243.8043,17660.973,25 ans,24 mois
2014-06-01,1960.23,0.0191,13496.2092,17997.5617,25 ans,24 mois
2014-07-01,1930.67,-0.0151,13292.6886,17726.1615,25 ans,24 mois
2014-08-01,2003.37,0.0377,13793.2287,18393.6453,25 ans,24 mois
2014-09-01,1972.29,-0.0155,13579.2428,18108.2893,25 ans,24 mois
2014-10-01,2018.05,0.0232,13894.3011,18528.4281,25 ans,24 mois
2014-11-01,2067.5601,0.0245,14235.1782,18982.9969,25 ans,24 mois
2014-12-01,2058.8999,-0.0042,14175.5529,18903.485,25 ans,24 mois
2015-01-01,1994.99,-0.031,13735.5323,18316.7056,25 ans,24 mois
2015-02-01,2104.5,0.0549,14489.5101,19322.1555,25 ans,24 mois
2015-03-01,2067.8899,-0.0174,14237.4491,18986.0252,25 ans,24 mois
2015-04-01,2085.51,0.0085,14358.7638,19147.8017,25 ans,24 mois
2015-05-01,2107.3899,0.0105,14509.4071,19348.6887,25 ans,24 mois
2015-06-01,2063.1101,-0.021,14204.5402,18942.1404,25 ans,24 mois
2015-07-01,2103.8401,0.0197,14484.9666,19316.0966,25 ans,24 mois
2015-08-01,1972.1801,-0.0626,13578.4856,18107.2795,25 ans,24 mois
2015-09-01,1920.03,-0.0264,13219.432,17628.4718,25 ans,24 mois
2015-10-01,2079.3601,0.083,14316.4217,19091.3373,25 ans,24 mois
2015-11-01,2080.4099,0.0005,14323.6496,19100.976,25 ans,24 mois
2015-12-01,2043.9399,-0.0175,14072.5533,18766.1323,25 ans,24 mois
2016-01-01,1940.24,-0.0507,13358.5778,17814.0265,25 ans,24 mois
2016-02-01,1932.23,-0.0041,13303.4288,17740.4838,25 ans,24 mois
2016-03-01,2059.74,0.066,14181.3369,18911.1981,25 ans,24 mois
2016-04-01,2065.3,0.0027,14219.618,18962.247,25 ans,24 mois
2016-05-01,2096.95,0.0153,14437.528,19252.8359,25 ans,24 mois
2016-06-01,2098.8601,0.0009,14450.6794,19270.3737,25 ans,24 mois
2016-07-01,2173.6001,0.0356,14965.2652,19956.5879,25 ans,24 mois
2016-08-01,2170.95,-0.0012,14947.0189,19932.2559,25 ans,24 mois
2016-09-01,2168.27,-0.0012,14928.5676,19907.6505,25 ans,24 mois
2016-10-01,2126.1499,-0.0194,14638.57,19520.9309,25 ans,24 mois
2016-11-01,2198.8101,0.0342,15138.8361,20188.0494,25 ans,24 mois
2016-12-01,2238.8301,0.0182,15414.3745,20555.4873,25 ans,24 mois
2017-01-01,2278.8701,0.0179,15690.0507,20923.109,25 ans,24 mois
2017-02-01,2363.6399,0.0372,16273.6917,21701.4101,25 ans,24 mois
2017-03-01,2362.72,-0.0004,16267.358,21692.964,25 ans,24 mois
2017-04-01,2384.2,0.0091,16415.248,21890.1793,25 ans,24 mois
2017-05-01,2411.8,0.0116,16605.275,22143.5855,25 ans,24 mois
2017-06-01,2423.4099,0.0048,16685.2091,22250.1797,25 ans,24 mois
2017-07-01,2470.3,0.0193,17008.0483,22680.6946,25 ans,24 mois
2017-08-01,2471.6499,0.0005,17017.342,22693.0881,25 ans,24 mois
2017-09-01,2519.3601,0.0193,17345.8274,23131.1323,25 ans,24 mois
2017-10-01,2575.26,0.0222,17730.699,23644.3689,25 ans,24 mois
2017-11-01,2647.5801,0.0281,18228.6236,24308.365,25 ans,24 mois
2017-12-01,2673.6101,0.0098,18407.8407,24547.3558,25 ans,24 mois
2018-01-01,2823.8101,0.0562,19441.9693,25926.3945,25 ans,24 mois
2018-02-01,2713.8301,-0.0389,18684.7557,24916.6295,25 ans,24 mois
2018-03-01,2640.8701,-0.0269,18182.4254,24246.7584,25 ans,24 mois
2018-04-01,2648.05,0.0027,18231.8594,24312.6799,25 ans,24 mois
2018-05-01,2705.27,0.0216,18625.8196,24838.0366,25 ans,24 mois
2018-06-01,2718.3701,0.0048,18716.014,24958.3132,25 ans,24 mois
2018-07-01,2816.29,0.036,19390.1939,25857.3505,25 ans,24 mois
2018-08-01,2901.52,0.0303,19977.0035,26639.877,25 ans,24 mois
2018-09-01,2913.98,0.0043,20062.7904,26754.2763,25 ans,24 mois
2018-10-01,2711.74,-0.0694,18670.3655,24897.4397,25 ans,24 mois
2018-11-01,2760.1699,0.0179,19003.8062,25342.092,25 ans,24 mois
2018-12-01,2506.8501,-0.0918,17259.6959,23016.2735,25 ans,24 mois
2019-01-01,2704.1001,0.0787,18617.7647,24827.2952,25 ans,24 mois
2019-02-01,2784.49,0.0297,19171.2502,25565.3831,25 ans,24 mois
2019-03-01,2834.3999,0.0179,19514.8806,26023.6235,25 ans,24 mois
2019-04-01,2945.8301,0.0393,20282.0788,27046.7032,25 ans,24 mois
2019-05-01,2752.0601,-0.0658,18947.9697,25267.6324,25 ans,24 mois
2019-06-01,2941.76,0.0689,20254.0563,27009.3345,25 ans,24 mois
2019-07-01,2980.3799,0.0131,20519.9546,27363.9172,25 ans,24 mois
2019-08-01,2926.46,-0.0181,20148.7153,26868.8594,25 ans,24 mois
2019-09-01,2976.74,0.0172,20494.8939,27330.498,25 ans,24 mois
2019-10-01,3037.5601,0.0204,20913.6409,27888.9085,25 ans,24 mois
2019-11-01,3140.98,0.034,21625.6884,28838.4432,25 ans,24 mois
2019-12-01,3230.78,0.0286,22243.9629,29662.9291,25 ans,24 mois
2020-01-01,3225.52,-0.0016,22207.7477,29614.6351,25 ans,24 mois
2020-02-01,2954.22,-0.0841,20339.8433,27123.7338,25 ans,24 mois
2020-03-01,2584.5901,-0.1251,17794.9367,23730.0317,25 ans,24 mois
2020-04-01,2912.4299,0.1268,20052.1183,26740.0447,25 ans,24 mois
2020-05-01,3044.3101,0.0453,20960.1147,27950.8826,25 ans,24 mois
2020-06-01,3100.29,0.0184,21345.5376,28464.8545,25 ans,24 mois
2020-07-01,3271.1201,0.0551,22521.705,30033.3056,25 ans,24 mois
2020-08-01,3500.3101,0.0701,24099.6807,32137.5792,25 ans,24 mois
2020-09-01,3363.0,-0.0392,23154.2992,30876.8872,25 ans,24 mois
2020-10-01,3269.96,-0.0277,22513.7173,30022.6538,25 ans,24 mois
2020-11-01,3621.6299,0.1075,24934.9693,33251.4592,25 ans,24 mois
2020-12-01,3756.0701,0.0371,25860.5918,34485.8019,25 ans,24 mois
2021-01-01,3714.24,-0.0111,25572.5911,34101.7452,25 ans,24 mois
2021-02-01,3811.1499,0.0261,26239.8171,34991.5092,25 ans,24 mois
2021-03-01,3972.8899,0.0424,27353.3991,36476.501,25 ans,24 mois
2021-04-01,4181.1699,0.0524,28787.4098,38388.7933,25 ans,24 mois
2021-05-01,4204.1099,0.0055,28945.3516,38599.413,25 ans,24 mois
2021-06-01,4297.5,0.0222,29588.344,39456.8607,25 ans,24 mois
2021-07-01,4395.2598,0.0227,30261.4212,40354.4276,25 ans,24 mois
2021-08-01,4522.6802,0.029,31138.7124,41524.3192,25 ans,24 mois
2021-09-01,4307.54,-0.0476,29657.4698,39549.0419,25 ans,24 mois
2021-10-01,4605.3799,0.0691,31708.101,42283.6143,25 ans,24 mois
2021-11-01,4567.0,-0.0083,31443.855,41931.2351,25 ans,24 mois
2021-12-01,4766.1802,0.0436,32815.2131,43759.9785,25 ans,24 mois
2022-01-01,4515.5498,-0.0526,31089.6197,41458.8528,25 ans,24 mois
2022-02-01,4373.9399,-0.0314,30114.634,40158.6827,25 ans,24 mois
2022-03-01,4530.4102,0.0358,31191.9334,41595.2909,25 ans,24 mois
2022-04-01,4131.9302,-0.088,28448.3935,37936.7059,25 ans,24 mois
2022-05-01,4132.1499,0.0001,28449.9064,37938.7233,25 ans,24 mois
2022-06-01,3785.3799,-0.0839,26062.3902,34754.9056,25 ans,24 mois
2022-07-01,4130.29,0.0911,28437.1012,37921.6472,25 ans,24 mois
2022-08-01,3955.0,-0.0424,27230.227,36312.2476,25 ans,24 mois
2022-09-01,3585.6201,-0.0934,24687.0416,32920.8409,25 ans,24 mois
2022-10-01,3871.98,0.0799,26658.633,35550.0116,25 ans,24 mois
2022-11-01,4080.1101,0.0538,28091.6117,37460.9276,25 ans,24 mois
2022-12-01,3839.5,-0.059,26435.0079,35251.8015,25 ans,24 mois
2023-01-01,4076.6001,0.0618,28067.4452,37428.7009,25 ans,24 mois
2023-02-01,3970.1499,-0.0261,27334.5342,36451.3442,25 ans,24 mois
2023-03-01,4109.3101,0.0351,28292.6537,37729.0226,25 ans,24 mois
2023-04-01,4169.48,0.0146,28706.9244,38281.4639,25 ans,24 mois
2023-05-01,4179.8301,0.0025,28778.185,38376.4917,25 ans,24 mois
2023-06-01,4450.3799,0.0647,30640.924,40860.5048,25 ans,24 mois
2023-07-01,4588.96,0.0311,31595.0496,42132.8573,25 ans,24 mois
2023-08-01,4507.6602,-0.0177,31035.2994,41386.4151,25 ans,24 mois
2023-09-01,4288.0498,-0.0487,29523.2792,39370.0952,25 ans,24 mois
2023-10-01,4193.7998,-0.022,28874.3667,38504.7527,25 ans,24 mois
2023-11-01,4567.7998,0.0892,31449.3617,41938.5784,25 ans,24 mois
2023-12-01,4769.8301,0.0442,32840.3427,43793.4895,25 ans,24 mois
2024-01-01,4845.6499,0.0159,33362.3632,44489.618,25 ans,24 mois
2024-02-01,5096.27,0.0517,35087.886,46790.6495,25 ans,24 mois
2024-03-01,5254.3501,0.031,36176.2694,48242.0384,25 ans,24 mois
2024-04-01,5035.6899,-0.0416,34670.7914,46234.4425,25 ans,24 mois
2024-05-01,5277.5098,0.048,36335.7241,48454.6755,25 ans,24 mois
2024-06-01,5460.48,0.0347,37595.4764,50134.5894,25 ans,24 mois
2024-07-01,5522.2998,0.0113,38021.1067,50702.179,25 ans,24 mois
2024-08-01,5648.3999,0.0228,38889.3075,51859.9484,25 ans,24 mois
2024-09-01,5762.48,0.0202,39674.7504,52907.3578,25 ans,24 mois
2024-10-01,5705.4502,-0.0099,39282.0995,52383.7472,25 ans,24 mois
2024-11-01,6032.3799,0.0573,41533.0147,55385.4038,25 ans,24 mois
2024-12-01,5881.6299,-0.025,40495.099,54001.315,25 ans,24 mois
2025-01-01,6040.5298,0.027,41589.1269,55460.2309,25 ans,24 mois
2025-02-01,5954.5,-0.0142,40996.8107,54670.3612,25 ans,24 mois
2025-03-01,5611.8501,-0.0575,38637.6616,51524.3718,25 ans,24 mois
2025-04-01,5363.3599,-0.0443,36926.8031,49242.8954,25 ans,24 mois
2005-05-01,1191.5,0.03,10299.5205,429.1467,20 ans,24 mois
2005-06-01,1191.33,-0.0001,10298.0506,845.7539,20 ans,24 mois
2005-07-01,1234.1801,0.036,10668.4538,1277.4073,20 ans,24 mois
2005-08-01,1220.33,-0.0112,10548.7313,1689.3981,20 ans,24 mois
2005-09-01,1228.8101,0.0069,10622.0347,2108.9602,20 ans,24 mois
2005-10-01,1207.01,-0.0177,10433.5915,2518.2349,20 ans,24 mois
2005-11-01,1249.48,0.0352,10800.7089,2949.5624,20 ans,24 mois
2005-12-01,1248.29,-0.001,10790.4228,3365.8323,20 ans,24 mois
2006-01-01,1280.08,0.0255,11065.2201,3793.1101,20 ans,24 mois
2006-02-01,1280.66,0.0005,11070.2344,4209.9656,20 ans,24 mois
2006-03-01,1294.87,0.0111,11193.0676,4631.2555,20 ans,24 mois
2006-04-01,1310.61,0.0122,11329.1266,5052.987,20 ans,24 mois
2006-05-01,1270.09,-0.0309,10978.865,5456.7717,20 ans,24 mois
2006-06-01,1270.2,0.0001,10979.8157,5873.4744,20 ans,24 mois
2006-07-01,1276.66,0.0051,11035.6577,6292.2602,20 ans,24 mois
2006-08-01,1303.8199,0.0213,11270.4324,6717.7911,20 ans,24 mois
2006-09-01,1335.85,0.0246,11547.3052,7144.6937,20 ans,24 mois
2006-10-01,1377.9399,0.0315,11911.1377,7574.4887,20 ans,24 mois
2006-11-01,1400.63,0.0165,12107.2744,7998.0165,20 ans,24 mois
2006-12-01,1418.3,0.0126,12260.0171,8419.9397,20 ans,24 mois
2007-01-01,1438.24,0.0141,12432.3812,8842.4643,20 ans,24 mois
2007-02-01,1406.8199,-0.0218,12160.7812,9250.0284,20 ans,24 mois
2007-03-01,1420.86,0.01,12282.1456,9670.8534,20 ans,24 mois
2007-04-01,1482.37,0.0433,12813.8482,10105.5579,20 ans,24 mois
2007-05-01,1530.62,0.0325,13230.9291,10434.486,20 ans,24 mois
2007-06-01,1503.35,-0.0178,12995.2026,10248.5818,20 ans,24 mois
2007-07-01,1455.27,-0.032,12579.5916,9920.8129,20 ans,24 mois
2007-08-01,1473.99,0.0129,12741.41,10048.43,20 ans,24 mois
2007-09-01,1526.75,0.0358,13197.4762,10408.1036,20 ans,24 mois
2007-10-01,1549.38,0.0148,13393.0936,10562.376,20 ans,24 mois
2007-11-01,1481.14,-0.044,12803.216,10097.1729,20 ans,24 mois
2007-12-01,1468.36,-0.0086,12692.7434,10010.0494,20 ans,24 mois
2008-01-01,1378.55,-0.0612,11916.4116,9397.8004,20 ans,24 mois
2008-02-01,1330.63,-0.0348,11502.1829,9071.1216,20 ans,24 mois
2008-03-01,1322.7,-0.006,11433.6343,9017.0612,20 ans,24 mois
2008-04-01,1385.59,0.0475,11977.2658,9445.7927,20 ans,24 mois
2008-05-01,1400.38,0.0107,12105.1133,9546.6188,20 ans,24 mois
2008-06-01,1280.0,-0.086,11064.5289,8725.9686,20 ans,24 mois
2008-07-01,1267.38,-0.0099,10955.4396,8639.9361,20 ans,24 mois
2008-08-01,1282.83,0.0122,11088.9915,8745.2609,20 ans,24 mois
2008-09-01,1166.36,-0.0908,10082.2061,7951.2661,20 ans,24 mois
2008-10-01,968.75,-0.1694,8374.0331,6604.1267,20 ans,24 mois
2008-11-01,896.24,-0.0748,7747.2448,6109.8141,20 ans,24 mois
2008-12-01,903.25,0.0078,7807.8404,6157.6025,20 ans,24 mois
2009-01-01,825.88,-0.0857,7139.0416,5630.1586,20 ans,24 mois
2009-02-01,735.09,-0.1099,6354.2382,5011.2285,20 ans,24 mois
2009-03-01,797.87,0.0854,6896.9185,5439.2098,20 ans,24 mois
2009-04-01,872.81,0.0939,7544.7121,5950.088,20 ans,24 mois
2009-05-01,919.14,0.0531,7945.1963,6265.9273,20 ans,24 mois
2009-06-01,919.32,0.0002,7946.7522,6267.1543,20 ans,24 mois
2009-07-01,987.48,0.0741,8535.9381,6731.812,20 ans,24 mois
2009-08-01,1020.62,0.0336,8822.4058,6957.7329,20 ans,24 mois
2009-09-01,1057.08,0.0357,9137.5717,7206.2864,20 ans,24 mois
2009-10-01,1036.1899,-0.0198,8956.995,7063.8757,20 ans,24 mois
2009-11-01,1095.63,0.0574,9470.8046,7469.0883,20 ans,24 mois
2009-12-01,1115.1,0.0178,9639.1062,7601.8183,20 ans,24 mois
2010-01-01,1073.87,-0.037,9282.7075,7320.7468,20 ans,24 mois
2010-02-01,1104.49,0.0285,9547.3917,7529.4883,20 ans,24 mois
2010-03-01,1169.4301,0.0588,10108.7442,7972.1953,20 ans,24 mois
2010-04-01,1186.6899,0.0148,10257.9415,8089.8588,20 ans,24 mois
2010-05-01,1089.41,-0.082,9417.0381,7426.6858,20 ans,24 mois
2010-06-01,1030.71,-0.0539,8909.6251,7026.5178,20 ans,24 mois
2010-07-01,1101.6,0.0688,9522.41,7509.7866,20 ans,24 mois
2010-08-01,1049.33,-0.0474,9070.5794,7153.4534,20 ans,24 mois
2010-09-01,1141.2,0.0876,9864.7186,7779.7461,20 ans,24 mois
2010-10-01,1183.26,0.0369,10228.2926,8066.4764,20 ans,24 mois
2010-11-01,1180.55,-0.0023,10204.8673,8048.0021,20 ans,24 mois
2010-12-01,1257.64,0.0653,10871.2455,8573.537,20 ans,24 mois
2011-01-01,1286.12,0.0226,11117.4311,8767.6896,20 ans,24 mois
2011-02-01,1327.22,0.032,11472.706,9047.8749,20 ans,24 mois
2011-03-01,1325.83,-0.001,11460.6905,9038.3989,20 ans,24 mois
2011-04-01,1363.61,0.0285,11787.2673,9295.9515,20 ans,24 mois
2011-05-01,1345.2,-0.0135,11628.1279,9170.4473,20 ans,24 mois
2011-06-01,1320.64,-0.0183,11415.8278,9003.0182,20 ans,24 mois
2011-07-01,1292.28,-0.0215,11170.6795,8809.6836,20 ans,24 mois
2011-08-01,1218.89,-0.0568,10536.2842,8309.3719,20 ans,24 mois
2011-09-01,1131.42,-0.0718,9780.1795,7713.0749,20 ans,24 mois
2011-10-01,1253.3,0.1077,10833.7302,8543.9507,20 ans,24 mois
2011-11-01,1246.96,-0.0051,10778.9254,8500.7293,20 ans,24 mois
2011-12-01,1257.6,0.0085,10870.8994,8573.264,20 ans,24 mois
2012-01-01,1312.41,0.0436,11344.6865,8946.9131,20 ans,24 mois
2012-02-01,1365.6801,0.0406,11805.1613,9310.0635,20 ans,24 mois
2012-03-01,1408.47,0.0313,12175.0443,9601.7694,20 ans,24 mois
2012-04-01,1397.91,-0.0075,12083.7625,9529.7806,20 ans,24 mois
2012-05-01,1310.33,-0.0627,11326.706,8932.7329,20 ans,24 mois
2012-06-01,1362.16,0.0396,11774.7337,9286.067,20 ans,24 mois
2012-07-01,1379.3199,0.0126,11923.0667,9403.0489,20 ans,24 mois
2012-08-01,1406.58,0.0198,12158.7067,9588.8848,20 ans,24 mois
2012-09-01,1440.67,0.0242,12453.387,9821.2825,20 ans,24 mois
2012-10-01,1412.16,-0.0198,12206.9418,9626.9251,20 ans,24 mois
2012-11-01,1416.1801,0.0028,12241.6915,9654.3303,20 ans,24 mois
2012-12-01,1426.1899,0.0071,12328.2186,9722.5693,20 ans,24 mois
2013-01-01,1498.11,0.0504,12949.9072,10212.86,20 ans,24 mois
2013-02-01,1514.6801,0.0111,13093.1416,10325.8208,20 ans,24 mois
2013-03-01,1569.1899,0.036,13564.334,10697.4236,20 ans,24 mois
2013-04-01,1597.5699,0.0181,13809.6554,10890.8947,20 ans,24 mois
2013-05-01,1630.74,0.0208,14096.3826,11117.0203,20 ans,24 mois
2013-06-01,1606.28,-0.015,13884.9467,10950.2728,20 ans,24 mois
2013-07-01,1685.73,0.0495,14571.7251,11491.8961,20 ans,24 mois
2013-08-01,1632.97,-0.0313,14115.6589,11132.2225,20 ans,24 mois
2013-09-01,1681.55,0.0297,14535.5931,11463.4008,20 ans,24 mois
2013-10-01,1756.54,0.0446,15183.8188,11974.6198,20 ans,24 mois
2013-11-01,1805.8101,0.028,15609.7169,12310.5015,20 ans,24 mois
2013-12-01,1848.36,0.0236,15977.5254,12600.5713,20 ans,24 mois
2014-01-01,1782.59,-0.0356,15408.9986,12152.2064,20 ans,24 mois
2014-02-01,1859.45,0.0431,16073.3889,12676.1734,20 ans,24 mois
2014-03-01,1872.34,0.0069,16184.8123,12764.0467,20 ans,24 mois
2014-04-01,1883.95,0.0062,16285.1709,12843.1939,20 ans,24 mois
2014-05-01,1923.5699,0.021,16627.6526,13113.2899,20 ans,24 mois
2014-06-01,1960.23,0.0191,16944.5479,13363.2073,20 ans,24 mois
2014-07-01,1930.67,-0.0151,16689.027,13161.6924,20 ans,24 mois
2014-08-01,2003.37,0.0377,17317.4572,13657.2998,20 ans,24 mois
2014-09-01,1972.29,-0.0155,17048.797,13445.4227,20 ans,24 mois
2014-10-01,2018.05,0.0232,17444.354,13757.3761,20 ans,24 mois
2014-11-01,2067.5601,0.0245,17872.3266,14094.8939,20 ans,24 mois
2014-12-01,2058.8999,-0.0042,17797.4668,14035.8562,20 ans,24 mois
2015-01-01,1994.99,-0.031,17245.0191,13600.172,20 ans,24 mois
2015-02-01,2104.5,0.0549,18191.6415,14346.7195,20 ans,24 mois
2015-03-01,2067.8899,-0.0174,17875.1777,14097.1425,20 ans,24 mois
2015-04-01,2085.51,0.0085,18027.4889,14217.2617,20 ans,24 mois
2015-05-01,2107.3899,0.0105,18216.6222,14366.4204,20 ans,24 mois
2015-06-01,2063.1101,-0.021,17833.8605,14064.5579,20 ans,24 mois
2015-07-01,2103.8401,0.0197,18185.9371,14342.2208,20 ans,24 mois
2015-08-01,1972.1801,-0.0626,17047.8463,13444.6729,20 ans,24 mois
2015-09-01,1920.03,-0.0264,16597.0529,13089.1577,20 ans,24 mois
2015-10-01,2079.3601,0.083,17974.3281,14175.3368,20 ans,24 mois
2015-11-01,2080.4099,0.0005,17983.4028,14182.4935,20 ans,24 mois
2015-12-01,2043.9399,-0.0175,17668.1504,13933.8717,20 ans,24 mois
2016-01-01,1940.24,-0.0507,16771.7511,13226.9323,20 ans,24 mois
2016-02-01,1932.23,-0.0041,16702.5113,13172.3267,20 ans,24 mois
2016-03-01,2059.74,0.066,17804.7286,14041.5833,20 ans,24 mois
2016-04-01,2065.3,0.0027,17852.7907,14079.4871,20 ans,24 mois
2016-05-01,2096.95,0.0153,18126.3776,14295.2496,20 ans,24 mois
2016-06-01,2098.8601,0.0009,18142.8893,14308.2715,20 ans,24 mois
2016-07-01,2173.6001,0.0356,18788.954,14817.7862,20 ans,24 mois
2016-08-01,2170.95,-0.0012,18766.0457,14799.7197,20 ans,24 mois
2016-09-01,2168.27,-0.0012,18742.8799,14781.4502,20 ans,24 mois
2016-10-01,2126.1499,-0.0194,18378.7868,14494.3105,20 ans,24 mois
2016-11-01,2198.8101,0.0342,19006.873,14989.6466,20 ans,24 mois
2016-12-01,2238.8301,0.0182,19352.8126,15262.4696,20 ans,24 mois
2017-01-01,2278.8701,0.0179,19698.9252,15535.4291,20 ans,24 mois
2017-02-01,2363.6399,0.0372,20431.689,16113.3184,20 ans,24 mois
2017-03-01,2362.72,-0.0004,20423.737,16107.0472,20 ans,24 mois
2017-04-01,2384.2,0.0091,20609.4135,16253.4797,20 ans,24 mois
2017-05-01,2411.8,0.0116,20847.9933,16441.6341,20 ans,24 mois
2017-06-01,2423.4099,0.0048,20948.3508,16520.7804,20 ans,24 mois
2017-07-01,2470.3,0.0193,21353.6768,16840.4381,20 ans,24 mois
2017-08-01,2471.6499,0.0005,21365.3452,16849.6403,20 ans,24 mois
2017-09-01,2519.3601,0.0193,21777.76,17174.8885,20 ans,24 mois
2017-10-01,2575.26,0.0222,22260.9678,17555.9673,20 ans,24 mois
2017-11-01,2647.5801,0.0281,22886.1143,18048.985,20 ans,24 mois
2017-12-01,2673.6101,0.0098,23111.1221,18226.4359,20 ans,24 mois
2018-01-01,2823.8101,0.0562,24409.475,19250.3735,20 ans,24 mois
2018-02-01,2713.8301,-0.0389,23458.7901,18500.622,20 ans,24 mois
2018-03-01,2640.8701,-0.0269,22828.1123,18003.2421,20 ans,24 mois
2018-04-01,2648.05,0.0027,22890.1768,18052.1888,20 ans,24 mois
2018-05-01,2705.27,0.0216,23384.7956,18442.2667,20 ans,24 mois
2018-06-01,2718.3701,0.0048,23498.035,18531.5722,20 ans,24 mois
2018-07-01,2816.29,0.036,24344.4707,19199.1083,20 ans,24 mois
2018-08-01,2901.52,0.0303,25081.2126,19780.1349,20 ans,24 mois
2018-09-01,2913.98,0.0043,25188.9185,19865.0765,20 ans,24 mois
2018-10-01,2711.74,-0.0694,23440.7231,18486.3735,20 ans,24 mois
2018-11-01,2760.1699,0.0179,23859.3593,18816.5283,20 ans,24 mois
2018-12-01,2506.8501,-0.0918,21669.6214,17089.6057,20 ans,24 mois
2019-01-01,2704.1001,0.0787,23374.6826,18434.2911,20 ans,24 mois
2019-02-01,2784.49,0.0297,24069.5859,18982.3221,20 ans,24 mois
2019-03-01,2834.3999,0.0179,24501.0154,19322.5662,20 ans,24 mois
2019-04-01,2945.8301,0.0393,25464.236,20082.2038,20 ans,24 mois
2019-05-01,2752.0601,-0.0658,23789.2563,18761.242,20 ans,24 mois
2019-06-01,2941.76,0.0689,25429.0537,20054.4575,20 ans,24 mois
2019-07-01,2980.3799,0.0131,25762.8901,20317.7355,20 ans,24 mois
2019-08-01,2926.46,-0.0181,25296.7975,19950.1546,20 ans,24 mois
2019-09-01,2976.74,0.0172,25731.4263,20292.9217,20 ans,24 mois
2019-10-01,3037.5601,0.0204,26257.1649,20707.5421,20 ans,24 mois
2019-11-01,3140.98,0.034,27151.1436,21412.5725,20 ans,24 mois
2019-12-01,3230.78,0.0286,27927.3899,22024.7541,20 ans,24 mois
2020-01-01,3225.52,-0.0016,27881.9215,21988.8957,20 ans,24 mois
2020-02-01,2954.22,-0.0841,25536.7596,20139.3991,20 ans,24 mois
2020-03-01,2584.5901,-0.1251,22341.6186,17619.5719,20 ans,24 mois
2020-04-01,2912.4299,0.1268,25175.5197,19854.5096,20 ans,24 mois
2020-05-01,3044.3101,0.0453,26315.513,20753.5579,20 ans,24 mois
2020-06-01,3100.29,0.0184,26799.4131,21135.1826,20 ans,24 mois
2020-07-01,3271.1201,0.0551,28276.0962,22299.759,20 ans,24 mois
2020-08-01,3500.3101,0.0701,30257.2514,23862.1842,20 ans,24 mois
2020-09-01,3363.0,-0.0392,29070.3209,22926.1192,20 ans,24 mois
2020-10-01,3269.96,-0.0277,28266.0676,22291.8501,20 ans,24 mois
2020-11-01,3621.6299,0.1075,31305.9598,24689.2412,20 ans,24 mois
2020-12-01,3756.0701,0.0371,32468.0827,25605.7419,20 ans,24 mois
2021-01-01,3714.24,-0.0111,32106.4967,25320.5794,20 ans,24 mois
2021-02-01,3811.1499,0.0261,32944.2018,25981.2301,20 ans,24 mois
2021-03-01,3972.8899,0.0424,34342.3087,27083.838,20 ans,24 mois
2021-04-01,4181.1699,0.0524,36142.7152,28503.7169,20 ans,24 mois
2021-05-01,4204.1099,0.0055,36341.0118,28660.1022,20 ans,24 mois
2021-06-01,4297.5,0.0222,37148.2914,29296.758,20 ans,24 mois
2021-07-01,4395.2598,0.0227,37993.3428,29963.2023,20 ans,24 mois
2021-08-01,4522.6802,0.029,39094.7856,30831.848,20 ans,24 mois
2021-09-01,4307.54,-0.0476,37235.0791,29365.2026,20 ans,24 mois
2021-10-01,4605.3799,0.0691,39809.6554,31395.6254,20 ans,24 mois
2021-11-01,4567.0,-0.0083,39477.8934,31133.9834,20 ans,24 mois
2021-12-01,4766.1802,0.0436,41199.6393,32491.8272,20 ans,24 mois
2022-01-01,4515.5498,-0.0526,39033.1495,30783.2391,20 ans,24 mois
2022-02-01,4373.9399,-0.0314,37809.0507,29817.8615,20 ans,24 mois
2022-03-01,4530.4102,0.0358,39161.6048,30884.5445,20 ans,24 mois
2022-04-01,4131.9302,-0.088,35717.0788,28168.0415,20 ans,24 mois
2022-05-01,4132.1499,0.0001,35718.9782,28169.5394,20 ans,24 mois
2022-06-01,3785.3799,-0.0839,32721.4415,25805.5517,20 ans,24 mois
2022-07-01,4130.29,0.0911,35702.9012,28156.8604,20 ans,24 mois
2022-08-01,3955.0,-0.0424,34187.6655,26961.8797,20 ans,24 mois
